"Harris_1788A.rtf" "Harris_1793.rtf" "placeholder"
"needs" 0.00796939751354798 0.00617703378837482 0
"nobly" 0.011954096270322 0 0
"noon" 0.00796939751354798 0.00617703378837482 0
"nosegay" 0 0.0185311013651245 0
"noticed" 0.00398469875677399 0.0123540675767496 0
"novelty" 0.00398469875677399 0.0123540675767496 0
"observe" 0.00796939751354798 0.00617703378837482 0
"offend" 0.00796939751354798 0.00617703378837482 0
"office" 0.00398469875677399 0.0123540675767496 0
"ones" 0.00796939751354798 0.00617703378837482 0
"operation" 0 0.0185311013651245 0
"opinion" 0.00398469875677399 0.0123540675767496 0
"orbs" 0.00398469875677399 0.0123540675767496 0
"orient" 0.011954096270322 0 0
"pains" 0.00398469875677399 0.0123540675767496 0
"paradise" 0.011954096270322 0 0
"paths" 0.00398469875677399 0.0123540675767496 0
"pause" 0.011954096270322 0 0
"payment" 0.011954096270322 0 0
"perform" 0.00796939751354798 0.00617703378837482 0
"performs" 0.00796939751354798 0.00617703378837482 0
"personal" 0.011954096270322 0 0
"pieces" 0.00398469875677399 0.0123540675767496 0
"pillars" 0.011954096270322 0 0
"played" 0.00796939751354798 0.00617703378837482 0
"poland-street" 0.011954096270322 0 0
"portals" 0.011954096270322 0 0
"pos-" 0.011954096270322 0 0
"pox" 0.00796939751354798 0.00617703378837482 0
"preceding" 0.00796939751354798 0.00617703378837482 0
"predominant" 0.00398469875677399 0.0123540675767496 0
"prey" 0.00796939751354798 0.00617703378837482 0
"priest" 0.00398469875677399 0.0123540675767496 0
"principles" 0.011954096270322 0 0
"pro-" 0.011954096270322 0 0
"procuring" 0.011954096270322 0 0
"produce" 0.011954096270322 0 0
"pronounced" 0.00398469875677399 0.0123540675767496 0
"proves" 0.00398469875677399 0.0123540675767496 0
"qualification" 0.00796939751354798 0.00617703378837482 0
"quarters" 0.00398469875677399 0.0123540675767496 0
"quits" 0.00796939751354798 0.00617703378837482 0
"raven" 0.011954096270322 0 0
"reached" 0.011954096270322 0 0
"really" 0.011954096270322 0 0
"reasons" 0 0.0185311013651245 0
"reception" 0.00398469875677399 0.0123540675767496 0
"recommend" 0.00796939751354798 0.00617703378837482 0
"refined" 0.00796939751354798 0.00617703378837482 0
"remain" 0.00796939751354798 0.00617703378837482 0
"remained" 0.00796939751354798 0.00617703378837482 0
"renders" 0 0.0185311013651245 0
"repeated" 0.011954096270322 0 0
"replete" 0.00796939751354798 0.00617703378837482 0
"require" 0.00398469875677399 0.0123540675767496 0
"requisite" 0 0.0185311013651245 0
"residence" 0.00398469875677399 0.0123540675767496 0
"returned" 0.00398469875677399 0.0123540675767496 0
"revel" 0.011954096270322 0 0
"richer" 0.011954096270322 0 0
"right" 0.011954096270322 0 0
"ripe" 0.011954096270322 0 0
"rk" 0.011954096270322 0 0
"room" 0.00796939751354798 0.00617703378837482 0
"root" 0.011954096270322 0 0
"rosy" 0.00398469875677399 0.0123540675767496 0
"rouge" 0.00796939751354798 0.00617703378837482 0
"runs" 0 0.0185311013651245 0
"russian" 0 0.0185311013651245 0
"ry" 0.00796939751354798 0.00617703378837482 0
"sacrifice" 0.00796939751354798 0.00617703378837482 0
"sandy" 0 0.0185311013651245 0
"science" 0 0.0185311013651245 0
"sd" 0.011954096270322 0 0
"sea" 0.011954096270322 0 0
"sensation" 0.00796939751354798 0.00617703378837482 0
"sensual" 0.011954096270322 0 0
"sesses" 0.011954096270322 0 0
"seventeen" 0.00796939751354798 0.00617703378837482 0
"shade" 0.011954096270322 0 0
"shift" 0 0.0185311013651245 0
"shine" 0.011954096270322 0 0
"shot" 0.00398469875677399 0.0123540675767496 0
"silk" 0.00796939751354798 0.00617703378837482 0
"sixteenth" 0.00796939751354798 0.00617703378837482 0
"skilled" 0.011954096270322 0 0
"society" 0.00796939751354798 0.00617703378837482 0
"soil" 0.00796939751354798 0.00617703378837482 0
"sole" 0.00796939751354798 0.00617703378837482 0
"solely" 0.00796939751354798 0.00617703378837482 0
"somewhat" 0 0.0185311013651245 0
"son" 0.00796939751354798 0.00617703378837482 0
"sort" 0.00398469875677399 0.0123540675767496 0
"sovereign" 0.011954096270322 0 0
"sparkle" 0.00398469875677399 0.0123540675767496 0
"speaking" 0.00796939751354798 0.00617703378837482 0
"sphere" 0.00796939751354798 0.00617703378837482 0
"spirited" 0 0.0185311013651245 0
"spite" 0.011954096270322 0 0
"sportive" 0.011954096270322 0 0
"spread" 0.00796939751354798 0.00617703378837482 0
"ss" 0.011954096270322 0 0
"stamp" 0.00796939751354798 0.00617703378837482 0
"standard" 0.011954096270322 0 0
"stays" 0.00398469875677399 0.0123540675767496 0
"stile" 0.011954096270322 0 0
"store" 0.00796939751354798 0.00617703378837482 0
"straight" 0.011954096270322 0 0
"strait" 0.00796939751354798 0.00617703378837482 0
"study" 0.00796939751354798 0.00617703378837482 0
"style" 0 0.0185311013651245 0
"succeed" 0.00796939751354798 0.00617703378837482 0
"sudden" 0.011954096270322 0 0
"suffered" 0.011954096270322 0 0
"summer" 0.00398469875677399 0.0123540675767496 0
"summers" 0.00796939751354798 0.00617703378837482 0
"supply" 0.00398469875677399 0.0123540675767496 0
"suppose" 0 0.0185311013651245 0
"supposed" 0 0.0185311013651245 0
"supreme" 0.011954096270322 0 0
"surprising" 0.00398469875677399 0.0123540675767496 0
"sweetly" 0.011954096270322 0 0
"swimming" 0.011954096270322 0 0
"taking" 0.011954096270322 0 0
"tem-" 0.011954096270322 0 0
"tenderness" 0.00398469875677399 0.0123540675767496 0
"terms" 0 0.0185311013651245 0
"thicket" 0.011954096270322 0 0
"thine" 0.00398469875677399 0.0123540675767496 0
"thinking" 0.00398469875677399 0.0123540675767496 0
"threw" 0.00398469875677399 0.0123540675767496 0
"tide" 0.00796939751354798 0.00617703378837482 0
"tit" 0.011954096270322 0 0
"tone" 0.00796939751354798 0.00617703378837482 0
"tradesman" 0 0.0185311013651245 0
"transporting" 0.00796939751354798 0.00617703378837482 0
"tribute" 0.011954096270322 0 0
"trifling" 0.00398469875677399 0.0123540675767496 0
"trouble" 0.00398469875677399 0.0123540675767496 0
"tumid" 0.00796939751354798 0.00617703378837482 0
"ture" 0.011954096270322 0 0
"twenty-eight" 0.00796939751354798 0.00617703378837482 0
"twenty-three" 0 0.0185311013651245 0
"un" 0.011954096270322 0 0
"unadorned" 0.011954096270322 0 0
"unaffected" 0 0.0185311013651245 0
"understand" 0 0.0185311013651245 0
"understands" 0 0.0185311013651245 0
"unfeigned" 0.00398469875677399 0.0123540675767496 0
"unfold" 0.011954096270322 0 0
"united" 0.00796939751354798 0.00617703378837482 0
"venture" 0.011954096270322 0 0
"vice" 0.00796939751354798 0.00617703378837482 0
"violent" 0.00796939751354798 0.00617703378837482 0
"vocal" 0 0.0185311013651245 0
"volley" 0.00796939751354798 0.00617703378837482 0
"votaries" 0.00398469875677399 0.0123540675767496 0
"votary" 0 0.0185311013651245 0
"vulgar" 0 0.0185311013651245 0
"waist" 0.00796939751354798 0.00617703378837482 0
"wales" 0.00398469875677399 0.0123540675767496 0
"wants" 0.00398469875677399 0.0123540675767496 0
"war" 0.011954096270322 0 0
"wardour-street" 0.00398469875677399 0.0123540675767496 0
"waves" 0.00796939751354798 0.00617703378837482 0
"weak" 0.011954096270322 0 0
"welcome" 0.00796939751354798 0.00617703378837482 0
"well-street" 0 0.0185311013651245 0
"west" 0.011954096270322 0 0
"whence" 0.00796939751354798 0.00617703378837482 0
"whiteness" 0.00796939751354798 0.00617703378837482 0
"whither" 0.00796939751354798 0.00617703378837482 0
"wicked" 0.00398469875677399 0.0123540675767496 0
"wishing" 0.011954096270322 0 0
"youthful" 0.00796939751354798 0.00617703378837482 0
"a-" 0.00796939751354798 0 0
"abbess" 0.00796939751354798 0 0
"ably" 0.00796939751354798 0 0
"absolutely" 0.00796939751354798 0 0
"accommodate" 0.00796939751354798 0 0
"accustomed" 0 0.0123540675767496 0
"acknowledged" 0 0.0123540675767496 0
"acquisition" 0 0.0123540675767496 0
"across" 0 0.0123540675767496 0
"addicted" 0 0.0123540675767496 0
"addressed" 0 0.0123540675767496 0
"adds" 0.00398469875677399 0.00617703378837482 0
"admir^d" 0.00398469875677399 0.00617703378837482 0
"admitted" 0 0.0123540675767496 0
"adorns" 0 0.0123540675767496 0
"advice" 0.00796939751354798 0 0
"affectation" 0.00796939751354798 0 0
"affected" 0.00796939751354798 0 0
"agreeably" 0.00796939751354798 0 0
"aim" 0.00796939751354798 0 0
"al-" 0.00796939751354798 0 0
"allow" 0.00796939751354798 0 0
"allowed" 0.00398469875677399 0.00617703378837482 0
"allows" 0.00796939751354798 0 0
"alluring" 0.00796939751354798 0 0
"along" 0.00398469875677399 0.00617703378837482 0
"amateurs" 0 0.0123540675767496 0
"amber" 0.00796939751354798 0 0
"ambitious" 0.00398469875677399 0.00617703378837482 0
"amends" 0.00398469875677399 0.00617703378837482 0
"anchorite" 0.00398469875677399 0.00617703378837482 0
"ancient" 0.00796939751354798 0 0
"ann-street" 0.00398469875677399 0.00617703378837482 0
"anne" 0.00398469875677399 0.00617703378837482 0
"ansi" 0.00398469875677399 0.00617703378837482 0
"ansicpg" 0.00398469875677399 0.00617703378837482 0
"answer" 0.00398469875677399 0.00617703378837482 0
"antient" 0.00796939751354798 0 0
"antr" 0.00796939751354798 0 0
"ap-" 0.00796939751354798 0 0
"appeared" 0.00398469875677399 0.00617703378837482 0
"appearing" 0.00398469875677399 0.00617703378837482 0
"appears" 0.00398469875677399 0.00617703378837482 0
"apprentice" 0 0.0123540675767496 0
"approbation" 0 0.0123540675767496 0
"aquiline" 0.00398469875677399 0.00617703378837482 0
"arch" 0.00398469875677399 0.00617703378837482 0
"armed" 0.00796939751354798 0 0
"artful" 0 0.0123540675767496 0
"artfully" 0.00796939751354798 0 0
"articles" 0 0.0123540675767496 0
"artillery" 0.00398469875677399 0.00617703378837482 0
"artless" 0 0.0123540675767496 0
"assertion" 0 0.0123540675767496 0
"assisted" 0 0.0123540675767496 0
"assumed" 0.00796939751354798 0 0
"astray" 0 0.0123540675767496 0
"attachments" 0.00398469875677399 0.00617703378837482 0
"attorney" 0.00398469875677399 0.00617703378837482 0
"attractive" 0 0.0123540675767496 0
"attracts" 0.00398469875677399 0.00617703378837482 0
"autumns" 0.00796939751354798 0 0
"ball" 0.00398469875677399 0.00617703378837482 0
"balls" 0.00398469875677399 0.00617703378837482 0
"balm" 0.00796939751354798 0 0
"banker" 0.00398469875677399 0.00617703378837482 0
"banquet" 0.00398469875677399 0.00617703378837482 0
"barber" 0 0.0123540675767496 0
"bath" 0.00796939751354798 0 0
"bathe" 0.00796939751354798 0 0
"bay" 0.00796939751354798 0 0
"bear" 0.00796939751354798 0 0
"because" 0 0.0123540675767496 0
"beds" 0.00796939751354798 0 0
"beginning" 0.00398469875677399 0.00617703378837482 0
"beholder" 0 0.0123540675767496 0
"beholders" 0.00398469875677399 0.00617703378837482 0
"belly" 0.00796939751354798 0 0
"bend" 0.00796939751354798 0 0
"berwick-street" 0.00398469875677399 0.00617703378837482 0
"besides" 0 0.0123540675767496 0
"bestow" 0.00398469875677399 0.00617703378837482 0
"bestows" 0.00796939751354798 0 0
"beware" 0.00398469875677399 0.00617703378837482 0
"bewitched" 0.00398469875677399 0.00617703378837482 0
"bid" 0.00796939751354798 0 0
"bility" 0.00796939751354798 0 0
"birchen" 0 0.0123540675767496 0
"blandishments" 0.00796939751354798 0 0
"blaze" 0.00796939751354798 0 0
"bless" 0 0.0123540675767496 0
"blessed" 0 0.0123540675767496 0
"blows" 0.00796939751354798 0 0
"blush" 0.00796939751354798 0 0
"boasts" 0.00796939751354798 0 0
"body" 0 0.0123540675767496 0
"bordering" 0.00796939751354798 0 0
"borders" 0.00796939751354798 0 0
"borrows" 0.00796939751354798 0 0
"bound" 0 0.0123540675767496 0
"box" 0 0.0123540675767496 0
"brave" 0.00796939751354798 0 0
"brighton" 0.00398469875677399 0.00617703378837482 0
"broken" 0.00796939751354798 0 0
"broom" 0 0.0123540675767496 0
"brooms" 0 0.0123540675767496 0
"brother" 0.00796939751354798 0 0
"bum" 0 0.0123540675767496 0
"burn" 0.00398469875677399 0.00617703378837482 0
"bush" 0.00398469875677399 0.00617703378837482 0
"bushy" 0.00796939751354798 0 0
"buxom" 0.00398469875677399 0.00617703378837482 0
"callous" 0.00398469875677399 0.00617703378837482 0
"calm" 0.00796939751354798 0 0
"capacity" 0.00398469875677399 0.00617703378837482 0
"caper" 0 0.0123540675767496 0
"captain^s" 0.00796939751354798 0 0
"careless" 0 0.0123540675767496 0
"carry" 0.00398469875677399 0.00617703378837482 0
"cash" 0 0.0123540675767496 0
"casket" 0.00796939751354798 0 0
"castle" 0.00796939751354798 0 0
"catch" 0.00398469875677399 0.00617703378837482 0
"cautious" 0.00398469875677399 0.00617703378837482 0
"cealment" 0.00796939751354798 0 0
"centered" 0.00796939751354798 0 0
"cerulean" 0.00796939751354798 0 0
"cf" 0.00398469875677399 0.00617703378837482 0
"chains" 0.00796939751354798 0 0
"champion" 0.00796939751354798 0 0
"channel" 0.00796939751354798 0 0
"chanting" 0.00796939751354798 0 0
"chat" 0.00398469875677399 0.00617703378837482 0
"cheerful" 0 0.0123540675767496 0
"chest" 0.00398469875677399 0.00617703378837482 0
"chestnut" 0.00398469875677399 0.00617703378837482 0
"chief" 0.00398469875677399 0.00617703378837482 0
"choir" 0.00796939751354798 0 0
"chose" 0.00398469875677399 0.00617703378837482 0
"chosen" 0.00398469875677399 0.00617703378837482 0
"christian" 0 0.0123540675767496 0
"church" 0.00796939751354798 0 0
"church-street" 0 0.0123540675767496 0
"chusing" 0.00796939751354798 0 0
"ciently" 0.00796939751354798 0 0
"circumstance" 0.00398469875677399 0.00617703378837482 0
"civility" 0.00796939751354798 0 0
"cleanliness" 0.00796939751354798 0 0
"clear" 0.00398469875677399 0.00617703378837482 0
"clients" 0.00398469875677399 0.00617703378837482 0
"closed" 0 0.0123540675767496 0
"co-" 0.00796939751354798 0 0
"coach" 0.00796939751354798 0 0
"coachman" 0.00398469875677399 0.00617703378837482 0
"cocoaplatform" 0.00398469875677399 0.00617703378837482 0
"cocoartf" 0.00398469875677399 0.00617703378837482 0
"cocoatextscaling" 0.00398469875677399 0.00617703378837482 0
"cold" 0.00398469875677399 0.00617703378837482 0
"colortbl" 0.00398469875677399 0.00617703378837482 0
"combat" 0.00796939751354798 0 0
"comely" 0.00398469875677399 0.00617703378837482 0
"commerce" 0.00398469875677399 0.00617703378837482 0
"compass" 0.00796939751354798 0 0
"compelled" 0.00398469875677399 0.00617703378837482 0
"complaisant" 0 0.0123540675767496 0
"complex-" 0.00796939751354798 0 0
"compose" 0 0.0123540675767496 0
"conclude" 0.00796939751354798 0 0
"confessing" 0.00796939751354798 0 0
"conjunction" 0.00796939751354798 0 0
"conjunctively" 0.00796939751354798 0 0
"consequences" 0.00796939751354798 0 0
"consider" 0.00398469875677399 0.00617703378837482 0
"containing" 0.00398469875677399 0.00617703378837482 0
"contempt" 0 0.0123540675767496 0
"contented" 0.00796939751354798 0 0
"continual" 0.00398469875677399 0.00617703378837482 0
"continually" 0.00796939751354798 0 0
"contracting" 0.00796939751354798 0 0
"convert" 0 0.0123540675767496 0
"conveys" 0.00398469875677399 0.00617703378837482 0
"convincing" 0 0.0123540675767496 0
"cool" 0.00398469875677399 0.00617703378837482 0
"copious" 0.00796939751354798 0 0
"copulation" 0.00796939751354798 0 0
"corner" 0.00398469875677399 0.00617703378837482 0
"corps" 0.00398469875677399 0.00617703378837482 0
"corresponding" 0 0.0123540675767496 0
"cost" 0 0.0123540675767496 0
"counsellor" 0 0.0123540675767496 0
"countries" 0.00796939751354798 0 0
"countrywomen" 0.00796939751354798 0 0
"couple" 0.00796939751354798 0 0
"courier" 0.00398469875677399 0.00617703378837482 0
"courted" 0 0.0123540675767496 0
"covering" 0.00398469875677399 0.00617703378837482 0
"cr" 0.00796939751354798 0 0
"cries" 0.00796939751354798 0 0
"crimson" 0.00796939751354798 0 0
"crura" 0.00796939751354798 0 0
"cssrgb" 0.00398469875677399 0.00617703378837482 0
"cull" 0.00398469875677399 0.00617703378837482 0
"cup" 0.00796939751354798 0 0
"cupidinous" 0.00398469875677399 0.00617703378837482 0
"cupids" 0.00796939751354798 0 0
"curiosity" 0 0.0123540675767496 0
"curtain" 0.00398469875677399 0.00617703378837482 0
"dainty" 0.00796939751354798 0 0
"dame" 0.00796939751354798 0 0
"darkness" 0.00796939751354798 0 0
"darling" 0 0.0123540675767496 0
"darted" 0.00796939751354798 0 0
"dazzling" 0.00796939751354798 0 0
"dd" 0.00796939751354798 0 0
"dealer" 0.00398469875677399 0.00617703378837482 0
"decease" 0 0.0123540675767496 0
"decency" 0.00796939751354798 0 0
"deck" 0.00796939751354798 0 0
"decks" 0.00398469875677399 0.00617703378837482 0
"declares" 0.00398469875677399 0.00617703378837482 0
"deepest" 0.00398469875677399 0.00617703378837482 0
"deftab" 0.00398469875677399 0.00617703378837482 0
"delighted" 0.00398469875677399 0.00617703378837482 0
"demireps" 0 0.0123540675767496 0
"den" 0.00796939751354798 0 0
"departure" 0.00398469875677399 0.00617703378837482 0
"deprived" 0.00398469875677399 0.00617703378837482 0
"der" 0.00796939751354798 0 0
"descend" 0.00796939751354798 0 0
"descends" 0.00796939751354798 0 0
"deserted" 0.00398469875677399 0.00617703378837482 0
"deserves" 0.00398469875677399 0.00617703378837482 0
"despises" 0.00398469875677399 0.00617703378837482 0
"die" 0.00398469875677399 0.00617703378837482 0
"died" 0 0.0123540675767496 0
"difficulty" 0.00398469875677399 0.00617703378837482 0
"dignity" 0.00796939751354798 0 0
"diminutive" 0.00796939751354798 0 0
"dimple" 0.00398469875677399 0.00617703378837482 0
"dimples" 0.00796939751354798 0 0
"discourse" 0.00398469875677399 0.00617703378837482 0
"discovery" 0.00398469875677399 0.00617703378837482 0
"discredit" 0.00796939751354798 0 0
"disgusting" 0.00796939751354798 0 0
"dish" 0.00796939751354798 0 0
"dispense" 0.00796939751354798 0 0
"displaying" 0 0.0123540675767496 0
"dissolve" 0.00796939751354798 0 0
"dissolving" 0.00796939751354798 0 0
"distil" 0.00398469875677399 0.00617703378837482 0
"dog" 0.00398469875677399 0.00617703378837482 0
"doubtful" 0.00796939751354798 0 0
"dozen" 0.00398469875677399 0.00617703378837482 0
"dress^d" 0.00796939751354798 0 0
"drew" 0.00398469875677399 0.00617703378837482 0
"drop" 0.00398469875677399 0.00617703378837482 0
"drops" 0.00796939751354798 0 0
"drury" 0.00398469875677399 0.00617703378837482 0
"ds" 0.00796939751354798 0 0
"du" 0.00796939751354798 0 0
"duke" 0.00796939751354798 0 0
"duke-street" 0.00796939751354798 0 0
"duly" 0.00796939751354798 0 0
"durable" 0.00796939751354798 0 0
"duration" 0.00796939751354798 0 0
